exp,model_type,target_type,condition,model,context_sents,target_sent,region,surp
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a territory was in a war .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,10.695335149765015
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a territory was in a war .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,10.01050877571106
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a territory was in a war .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,11.044875144958496
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,11.266971707344055
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,11.325556516647339
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,11.072544574737549
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,12.14892828464508
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,11.88087511062622
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,9.881505966186523
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,9.115983963012695
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,10.232150673866272
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,9.679186582565308
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a stormy afternoon .,"even though the army surrendered , the territory was filled with land mines that still had to be cleared .",was filled,10.524927139282227
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,26.0811185836792
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,22.76027011871338
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,26.053325653076172
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,24.094860076904297
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,25.45484447479248
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,24.188498497009277
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,25.436820030212402
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,21.965250968933105
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,26.08733558654785
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,while the narrator read a story was dramatized by the troop of skilled actors .,was dramatized,24.432719230651855
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,24.897022247314453
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,21.445398330688477
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,24.515865325927734
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.47191047668457
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,24.658336639404297
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.137239456176758
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,22.91488552093506
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,21.33336591720581
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,25.92340850830078
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a story was picked for the afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.651607513427734
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,24.906879425048828
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,21.432339668273926
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,24.50788688659668
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.47563934326172
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,24.659123420715332
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.406882286071777
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.443379402160645
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,20.968464374542236
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,26.685710906982422
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,while the narrator read the story was dramatized by the troop of skilled actors .,was dramatized,23.416303634643555
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,18.825115203857422
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,16.35106325149536
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,15.833607196807861
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,17.27034091949463
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,17.748064517974854
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,16.171077489852905
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,17.88086175918579
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,17.108009576797485
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,18.062201738357544
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , a story was dramatized by the troop of skilled actors .",was dramatized,17.289897203445435
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,16.065736293792725
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,13.990134239196777
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.61931324005127
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,15.211909770965576
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,16.522947311401367
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,13.705519199371338
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.882757663726807
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.967912435531616
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.217461824417114
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a story was picked for the afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,15.00828242301941
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,16.061468601226807
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,13.991881012916565
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.612891435623169
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,15.212910413742065
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,16.509235858917236
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,13.884291172027588
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,15.296984553337097
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.815980195999146
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.81452739238739
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a beautiful afternoon .,"while the narrator read , the story was dramatized by the troop of skilled actors .",was dramatized,14.761217832565308
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,15.177422523498535
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,16.18002700805664
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,15.497473239898682
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,14.60635757446289
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,15.350596904754639
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,16.90091562271118
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,16.918235301971436
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,15.02611780166626
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,16.75285053253174
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,before the tribe worshipped an idol was placed on a large platform .,was placed,14.975419521331787
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,15.768556594848633
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,18.073904037475586
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,14.83234167098999
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,16.93412208557129
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,14.125541687011719
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,19.110759735107422
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,17.23479461669922
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,16.368103981018066
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,18.14134693145752
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,an idol was prepared for day .,before the tribe worshipped the idol was placed on a large platform .,was placed,16.175424575805664
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,15.78587007522583
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,18.063173294067383
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,14.853606224060059
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,16.941341400146484
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,14.085835456848145
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,19.20079231262207
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,17.460427284240723
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,16.33964776992798
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,18.1060209274292
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,before the tribe worshipped the idol was placed on a large platform .,was placed,15.837100505828857
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.218468189239502
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.093477964401245
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.892100811004639
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.739346504211426
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,8.95145559310913
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.757338285446167
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.675789833068848
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,9.391541957855225
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,8.535549402236938
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"before the tribe worshipped , an idol was placed on a large platform .",was placed,8.742735385894775
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.18851089477539
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.03366208076477
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,11.358239889144897
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,11.410491228103638
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.355218648910522
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.138235330581665
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.620182275772095
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.702964544296265
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,9.02770459651947
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,an idol was prepared for day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.35297966003418
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.183707475662231
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.045071840286255
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,11.356525659561157
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,11.400635004043579
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.350761413574219
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.460948705673218
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.738896131515503
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.873012065887451
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,9.31799054145813
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"before the tribe worshipped , the idol was placed on a large platform .",was placed,10.287250995635986
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,21.965311527252197
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,22.432497024536133
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,24.72102451324463
